month,hour,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,uv_index,weather_condition,next_temp_c
10,0,7.1,76.7,1010.6,32.8,58.4,0.0,Cloudy,7.6
5,18,13.9,27.2,1026.5,25.3,0.0,2.5,Sunny,15.0
12,3,-0.2,77.2,1029.6,28.9,13.3,0.0,Sunny,-0.6
10,16,15.1,58.4,1004.8,23.1,42.3,4.5,Cloudy,15.7
2,8,0.1,99.9,1015.2,28.5,100.0,1.2,Snowy,-3.5
12,23,-5.6,82.6,1016.5,2.8,54.6,0.7,Cloudy,-3.6
6,1,22.9,52.3,1017.5,19.6,35.3,0.1,Sunny,26.7
11,7,-7.9,100.0,1009.8,32.5,56.4,0.7,Cloudy,-9.3
1,14,3.9,66.0,1028.4,31.5,0.0,9.2,Sunny,2.7
3,6,1.6,86.6,990.3,29.3,82.3,0.0,Snowy,2.9
5,5,12.9,57.6,1007.9,13.1,69.4,0.8,Cloudy,16.1
4,0,13.7,59.4,1018.4,20.1,38.5,1.0,Sunny,14.2
3,14,7.5,65.8,1018.5,29.2,46.8,6.0,Cloudy,5.7
10,22,12.1,59.6,1029.2,28.8,28.4,0.4,Sunny,12.2
5,6,17.4,86.1,1027.4,35.9,29.8,0.1,Sunny,16.1
11,16,15.2,70.6,1009.6,4.6,75.4,2.6,Rainy,14.5
8,1,15.7,72.5,1028.6,19.2,17.9,0.0,Sunny,15.6
11,8,2.1,86.8,1004.4,18.4,94.7,0.9,Rainy,0.9
4,8,16.4,44.4,1024.2,36.9,20.9,3.4,Sunny,15.5
1,12,4.9,81.6,1034.7,38.6,0.0,10.1,Sunny,5.5
11,5,-5.4,100.0,1027.6,31.8,36.9,0.0,Sunny,-4.5
7,5,19.6,47.1,1014.3,15.7,4.3,1.0,Sunny,17.5
8,19,27.2,53.8,1009.0,25.7,61.1,0.5,Cloudy,28.4
3,19,9.9,77.2,994.7,29.1,81.2,0.1,Rainy,9.7
6,20,21.4,71.4,1016.7,22.0,11.0,0.0,Sunny,23.2
2,2,-17.8,100.0,999.6,21.4,95.7,0.8,Snowy,-15.9
7,16,33.3,24.1,1003.5,39.3,23.1,5.3,Sunny,32.8
8,16,24.4,44.7,998.7,22.7,30.5,5.1,Sunny,26.0
6,11,20.3,68.9,1007.5,11.6,81.7,3.0,Cloudy,19.3
6,15,18.6,38.8,1012.7,16.8,29.3,6.0,Sunny,21.5
5,14,28.3,21.9,1016.3,16.6,6.0,8.9,Sunny,27.3
8,12,29.8,41.1,1005.8,23.3,33.6,6.2,Sunny,31.0
1,22,-5.9,89.4,1025.8,29.2,20.7,0.0,Sunny,-5.7
10,0,12.4,66.5,1010.5,6.3,30.8,0.2,Sunny,11.0
4,16,19.7,64.8,1003.5,36.3,78.8,3.1,Cloudy,21.9
4,2,12.5,60.8,1015.7,22.4,31.4,0.2,Sunny,11.9
3,14,5.4,58.1,1036.6,51.1,5.7,8.5,Sunny,2.9
3,3,-0.9,100.0,1017.0,12.6,33.3,0.0,Sunny,-5.6
4,3,-0.3,75.4,1008.6,20.6,39.6,0.4,Sunny,-1.3
11,17,8.3,61.9,994.7,35.6,80.0,1.3,Cloudy,11.3
1,16,2.2,92.7,1010.4,24.2,74.5,2.8,Rainy,5.0
11,18,10.5,65.4,1015.8,24.7,67.8,1.2,Cloudy,9.7
11,10,8.2,72.1,1008.3,19.1,77.6,3.1,Rainy,8.0
2,19,3.9,83.9,993.0,23.8,85.3,0.0,Rainy,3.6
9,2,15.8,72.1,1002.8,38.5,72.9,0.2,Rainy,13.9
10,7,19.1,53.1,1030.5,37.4,6.2,2.2,Sunny,17.9
2,13,4.4,93.6,1030.2,27.8,70.5,3.8,Rainy,6.7
5,0,10.0,48.6,1002.4,28.0,67.2,0.0,Cloudy,11.4
9,13,25.8,53.9,1021.1,9.6,28.2,6.4,Sunny,26.8
9,1,10.0,61.6,998.9,37.4,67.3,0.0,Cloudy,8.1
8,22,27.1,58.1,1029.9,20.5,37.1,0.8,Sunny,27.7
1,3,-8.9,99.8,1015.9,13.8,74.1,0.4,Snowy,-12.6
1,23,-8.5,91.0,1024.4,27.6,70.0,0.1,Snowy,-6.5
9,18,20.1,61.5,992.4,45.0,41.0,1.2,Cloudy,21.1
11,5,3.6,88.5,1021.1,22.6,56.7,0.5,Cloudy,1.7
8,0,18.3,64.0,1012.9,17.2,37.2,0.0,Sunny,21.7
10,16,14.6,52.8,1023.2,24.0,47.9,4.8,Cloudy,11.9
9,7,24.1,44.0,1024.0,24.9,37.5,1.2,Sunny,25.6
7,18,25.6,46.6,1013.8,13.6,31.9,1.4,Sunny,27.1
3,20,5.1,76.9,1005.8,19.1,87.7,0.0,Rainy,3.4
3,0,2.4,88.9,1022.4,9.7,74.9,0.0,Rainy,2.8
2,4,-11.8,82.6,1012.3,6.7,60.0,0.0,Snowy,-14.3
5,15,26.7,48.3,1002.5,26.5,86.6,2.3,Cloudy,22.1
12,5,-8.6,95.0,1002.0,23.3,82.6,0.0,Snowy,-10.0
12,7,1.6,74.2,995.3,32.0,75.3,0.0,Snowy,1.0
3,12,6.3,68.1,1006.9,16.8,69.8,4.7,Cloudy,8.0
6,15,32.7,33.8,1026.2,21.0,0.0,7.4,Sunny,33.3
2,2,-1.7,51.5,1015.1,10.6,34.2,0.3,Sunny,-1.0
12,18,6.3,68.5,1006.6,17.2,78.6,0.8,Cloudy,5.0
3,11,10.2,60.9,1022.7,23.6,28.4,8.2,Sunny,9.8
5,15,23.9,54.5,1003.0,27.1,27.7,6.8,Sunny,22.7
12,10,0.6,76.1,1014.1,11.9,57.1,4.1,Cloudy,-1.1
11,9,12.4,64.2,1010.8,6.3,37.7,4.2,Sunny,11.9
11,19,3.8,94.8,1022.3,12.0,65.3,0.8,Rainy,4.4
1,3,-11.9,100.0,994.1,55.5,100.0,0.0,Stormy,-12.5
1,11,4.9,86.7,1002.8,15.2,98.0,1.8,Rainy,4.8
10,22,5.8,71.3,993.3,31.4,93.0,0.0,Rainy,7.6
9,1,9.4,76.3,1009.9,19.9,74.5,0.0,Rainy,9.0
7,23,16.0,58.7,1027.5,32.3,9.2,0.2,Sunny,14.1
1,21,-5.5,91.3,1006.9,23.4,85.0,0.1,Snowy,-4.0
12,18,2.5,85.3,1006.9,15.8,98.4,0.7,Rainy,3.5
8,4,19.9,49.2,1023.5,26.5,8.4,0.1,Sunny,21.0
3,7,7.3,89.1,1025.8,27.9,70.1,1.2,Rainy,8.9
8,6,23.2,48.6,1011.9,10.8,27.3,0.0,Sunny,24.6
5,13,24.0,55.1,1021.2,23.8,13.5,8.5,Sunny,24.6
1,23,-7.0,100.0,1000.1,36.0,93.8,0.0,Snowy,-2.2
7,22,25.0,57.8,1029.5,31.7,26.4,0.0,Sunny,23.2
5,2,18.1,43.8,1038.8,42.8,5.6,0.0,Sunny,17.5
6,17,28.9,46.1,1019.3,28.1,8.5,4.2,Sunny,31.1
6,15,28.0,51.4,988.0,49.7,80.0,2.7,Cloudy,28.8
8,22,17.2,68.2,1006.3,32.7,47.5,0.0,Cloudy,19.0
9,18,16.2,49.5,1020.4,6.8,1.3,2.8,Sunny,17.0
2,18,5.5,70.1,1007.9,25.3,42.7,1.3,Cloudy,8.5
9,17,25.6,56.6,1028.3,35.1,5.5,4.5,Sunny,24.2
12,19,3.7,71.8,1020.1,13.4,47.5,0.1,Cloudy,6.7
11,15,10.3,66.6,1004.5,24.2,76.6,2.7,Cloudy,12.9
10,7,16.1,76.6,1013.4,20.9,31.0,1.8,Sunny,14.4
9,0,11.9,66.7,1002.3,18.2,68.1,0.5,Cloudy,13.5
10,16,21.0,46.2,1010.8,18.2,18.0,5.7,Sunny,21.4
10,11,16.1,52.1,1006.3,27.0,55.9,5.1,Cloudy,15.5
7,20,23.6,53.0,1027.1,20.3,6.6,0.0,Sunny,20.7
1,10,3.4,66.6,1038.4,41.3,0.0,9.2,Sunny,2.1
7,4,22.4,48.9,995.8,35.0,72.0,0.0,Cloudy,24.2
10,11,17.7,61.8,989.9,33.3,69.1,3.1,Cloudy,19.6
5,16,24.5,61.2,1010.1,8.5,42.5,4.7,Cloudy,24.6
6,5,19.7,62.1,994.8,32.8,37.5,0.0,Sunny,21.7
10,0,16.4,53.3,1013.6,19.1,50.7,0.0,Cloudy,18.6
7,4,25.5,58.5,1022.0,27.9,39.8,0.0,Sunny,26.3
5,13,27.7,40.5,1030.9,26.6,1.5,10.7,Sunny,26.9
7,4,21.3,40.8,1015.4,20.1,2.0,0.2,Sunny,22.5
9,21,21.5,51.1,1010.7,8.1,57.4,0.3,Cloudy,22.9
3,23,2.8,95.1,989.3,27.6,92.2,0.1,Rainy,4.5
8,0,19.0,58.1,1013.3,9.4,33.4,0.1,Sunny,21.1
2,17,2.9,80.8,1013.9,22.0,89.9,1.9,Rainy,1.0
11,15,10.5,85.7,1020.7,26.4,37.9,5.5,Sunny,10.1
7,8,13.3,50.7,1004.5,22.2,59.4,1.6,Cloudy,10.4
2,18,3.7,66.6,1007.8,14.9,62.9,1.6,Cloudy,5.6
4,21,8.5,56.1,995.3,30.2,71.7,0.2,Cloudy,8.6
7,4,27.2,48.0,985.5,45.9,79.0,0.1,Cloudy,28.4
3,1,-0.7,87.7,999.7,19.4,87.0,0.2,Snowy,-2.9
2,14,1.1,98.7,994.2,31.8,100.0,1.4,Snowy,4.1
11,6,1.8,84.7,1017.0,15.1,52.5,0.0,Cloudy,0.2
10,3,2.0,77.9,1006.8,8.7,86.5,0.0,Rainy,3.9
7,0,22.7,51.0,1006.5,13.0,25.7,0.0,Sunny,23.4
1,12,4.4,79.6,1001.2,29.5,88.8,3.2,Rainy,4.5
8,19,29.5,24.0,974.2,58.6,87.3,0.0,Cloudy,29.5
3,21,0.3,100.0,1031.1,31.2,53.3,1.2,Cloudy,-0.4
12,6,-3.0,94.7,1001.0,19.1,100.0,0.4,Snowy,-0.2
12,14,0.4,86.5,1008.1,30.6,66.6,3.3,Snowy,0.9
2,22,-0.3,91.6,995.5,26.2,62.3,0.0,Snowy,-2.1
3,13,12.9,72.8,1024.7,28.0,32.4,7.2,Sunny,12.7
5,22,18.0,56.6,1014.7,10.2,22.2,0.2,Sunny,18.7
11,18,8.0,66.7,1003.1,24.2,50.6,0.9,Cloudy,10.1
8,21,24.2,54.6,1008.3,21.3,26.7,0.0,Sunny,23.6
10,23,14.2,67.6,1033.1,25.2,9.9,0.0,Sunny,13.7
7,19,26.4,37.3,1012.1,13.0,18.5,0.0,Sunny,27.0
7,23,22.3,65.7,1010.8,24.1,13.6,0.0,Sunny,24.4
12,17,-0.2,88.3,1001.7,39.6,89.2,1.7,Snowy,-2.2
7,9,24.1,56.2,990.3,38.2,100.0,0.3,Cloudy,25.5
8,8,24.5,62.1,1011.1,14.6,55.5,2.7,Cloudy,24.2
1,7,0.9,83.9,1016.9,34.4,49.8,1.8,Cloudy,0.8
4,9,12.5,69.4,1026.2,36.9,28.0,5.0,Sunny,16.6
6,16,28.4,50.5,986.0,39.4,69.5,2.8,Cloudy,28.5
9,1,11.6,60.4,999.5,23.2,63.9,0.6,Cloudy,13.4
2,5,-6.5,95.3,1006.0,28.0,76.6,0.0,Snowy,-4.7
1,4,-6.0,95.3,1013.0,4.0,54.1,0.0,Cloudy,-7.6
10,8,6.0,66.4,1011.3,22.8,74.4,1.5,Cloudy,3.2
12,4,-0.2,100.0,1011.5,16.4,49.9,0.6,Cloudy,1.8
2,17,1.5,68.7,1017.9,22.0,51.5,3.3,Cloudy,0.0
7,19,30.4,26.4,1002.2,23.0,33.2,0.0,Sunny,27.9
3,8,-0.1,98.3,1024.2,20.4,80.5,2.0,Snowy,2.3
10,16,19.9,62.3,1018.2,29.9,40.9,4.8,Cloudy,18.5
2,16,7.8,63.1,1009.2,14.6,44.5,4.9,Cloudy,6.9
11,11,10.8,74.9,1032.2,31.8,19.9,8.0,Sunny,14.8
7,6,19.0,71.1,1031.7,33.8,22.4,0.0,Sunny,16.5
2,2,-5.1,92.4,1024.2,27.0,30.7,0.6,Sunny,-6.9
3,9,1.8,100.0,976.8,47.2,100.0,1.5,Stormy,1.5
11,1,-1.8,70.5,1031.9,30.2,0.0,1.1,Sunny,-1.7
7,2,24.1,55.8,1022.5,18.5,10.9,0.5,Sunny,23.0
4,15,21.0,65.2,1037.1,47.7,10.9,7.6,Sunny,19.4
1,1,-7.7,100.0,1027.8,22.7,52.2,0.0,Cloudy,-4.5
5,23,10.9,66.7,1031.9,20.7,0.0,0.0,Sunny,11.8
12,9,4.0,76.1,1023.5,8.9,35.4,4.0,Sunny,5.6
9,5,14.8,67.2,1029.2,19.7,31.2,0.0,Sunny,15.1
8,21,13.3,73.2,1036.9,51.6,12.9,0.5,Sunny,14.3
12,10,6.0,82.0,1015.6,15.2,44.0,5.2,Cloudy,8.2
9,22,15.9,71.5,994.1,38.7,72.2,0.5,Rainy,14.6
10,6,13.8,54.1,1009.3,20.7,35.3,0.2,Sunny,14.8
9,14,20.6,51.8,1017.7,18.1,19.7,7.6,Sunny,22.4
7,5,9.1,62.0,1013.9,12.5,44.7,0.0,Cloudy,12.3
4,19,14.7,59.1,998.0,38.3,98.4,0.2,Cloudy,18.7
5,8,20.2,64.9,993.4,36.7,63.6,2.3,Cloudy,20.8
1,21,-10.3,100.0,1004.1,33.9,78.6,0.1,Snowy,-7.8
1,19,-4.4,100.0,1022.7,28.6,54.7,0.0,Cloudy,-8.7
3,11,20.3,56.5,1032.0,29.8,0.8,9.1,Sunny,23.6
8,18,25.9,46.7,1024.0,21.2,32.7,2.9,Sunny,25.1
2,19,4.4,79.5,1025.7,21.4,1.1,0.6,Sunny,4.4
4,2,3.4,73.5,1012.0,22.9,45.0,0.0,Cloudy,4.7
2,14,-2.5,88.1,992.1,33.8,100.0,0.4,Snowy,-2.3
5,1,12.5,77.5,1007.5,12.2,58.0,0.0,Cloudy,13.4
9,20,17.9,59.2,1009.9,18.3,33.8,0.4,Sunny,21.3
1,1,-9.4,91.2,1007.0,18.4,79.4,0.0,Snowy,-9.6
5,21,17.0,50.3,1013.7,15.1,47.8,0.5,Cloudy,15.5
9,2,14.1,59.4,1018.3,33.5,36.8,0.0,Sunny,17.8
1,5,-6.8,96.0,1023.2,31.6,39.8,0.0,Sunny,-5.4
9,14,19.9,67.0,1009.7,16.2,58.8,5.1,Cloudy,23.9
8,9,27.6,30.2,990.2,28.1,49.4,3.6,Cloudy,29.7
4,8,4.2,75.5,1007.2,15.0,72.7,1.7,Rainy,2.3
12,0,-13.5,100.0,1013.5,18.3,91.5,0.3,Snowy,-11.9
11,15,13.8,46.0,1027.7,20.2,0.0,8.2,Sunny,12.5
10,5,9.8,62.0,1006.2,37.3,55.3,1.0,Cloudy,10.3
5,8,18.8,50.0,1019.2,19.5,0.0,5.0,Sunny,19.1
5,3,7.6,65.6,1016.5,16.6,77.3,0.3,Cloudy,5.2
11,1,-3.6,92.4,1013.5,7.3,56.8,0.0,Cloudy,-4.6
12,3,-7.0,93.9,1024.2,29.4,60.1,0.4,Snowy,-2.5
6,0,12.5,60.6,1005.1,12.3,53.8,0.0,Cloudy,13.5
7,18,26.0,50.2,1006.1,37.6,33.5,1.9,Sunny,26.2
8,9,28.3,59.8,1012.9,22.7,28.2,4.6,Sunny,32.0
8,20,29.8,56.6,1005.3,29.1,75.0,0.5,Cloudy,29.6
11,14,9.3,51.8,1019.1,8.2,41.4,6.3,Cloudy,9.7
2,21,1.3,88.7,1004.4,23.9,100.0,1.0,Snowy,3.6
9,18,14.3,61.7,1015.7,24.9,40.0,2.8,Sunny,14.1
7,15,34.4,34.9,1011.8,18.2,30.6,6.5,Sunny,33.6
4,20,8.8,67.8,1015.6,7.1,39.6,0.0,Sunny,5.2
4,23,9.0,72.7,1007.5,13.4,54.9,0.0,Cloudy,7.8
11,21,2.5,82.8,1008.9,13.3,48.5,0.5,Cloudy,1.3
8,3,23.6,43.8,1014.2,8.6,30.2,0.1,Sunny,24.4
4,1,2.7,72.0,1015.4,27.1,34.9,0.3,Sunny,2.1
6,12,31.8,32.8,1012.9,0.0,29.6,8.3,Sunny,36.2
5,0,12.7,68.3,1033.5,41.8,19.7,0.0,Sunny,11.3
3,16,9.6,76.6,1001.1,15.9,75.8,2.0,Rainy,12.6
10,12,16.5,68.8,1012.2,5.2,74.5,3.6,Cloudy,17.4
11,3,-4.2,86.3,994.1,18.6,88.2,0.4,Snowy,-2.2
2,6,-3.2,92.6,1017.5,13.0,69.5,0.3,Snowy,-1.3
9,16,23.9,58.7,999.6,40.1,91.9,1.1,Cloudy,20.5
10,8,13.0,77.2,1009.7,18.1,78.7,2.0,Rainy,13.4
9,3,13.5,64.1,1008.5,7.8,68.9,0.0,Cloudy,13.6
1,18,4.2,76.5,1016.4,24.2,43.9,1.1,Cloudy,2.7
10,0,10.5,71.2,1006.4,29.8,63.2,0.0,Rainy,11.8
3,9,2.4,70.0,1005.9,21.4,39.9,4.1,Sunny,5.9
8,3,21.8,50.4,1030.2,49.0,16.9,0.4,Sunny,17.5
6,8,19.4,63.4,1016.4,22.7,43.4,3.1,Cloudy,18.9
5,12,26.5,51.6,1006.3,25.5,46.6,7.0,Cloudy,24.8
5,13,27.3,41.4,1010.0,9.2,48.9,5.8,Cloudy,27.9
6,9,18.0,60.1,1032.7,40.7,0.0,6.6,Sunny,17.9
7,5,22.1,43.6,1010.2,17.1,59.2,0.6,Cloudy,21.5
1,15,1.9,89.2,1004.7,26.1,88.3,2.1,Snowy,3.7
9,5,11.7,66.6,1004.8,16.4,57.9,0.7,Cloudy,15.2
3,16,15.6,58.8,1006.4,20.9,48.8,4.2,Cloudy,20.9
4,9,10.9,65.0,1005.9,14.0,63.4,2.0,Cloudy,10.1
10,17,13.0,64.8,997.6,13.2,91.2,1.7,Cloudy,10.2
1,21,-3.3,85.4,999.5,36.2,81.5,0.5,Snowy,-1.7
11,17,12.0,73.6,1003.0,11.9,68.6,2.5,Rainy,15.4
10,2,5.4,72.9,1020.1,21.4,40.7,0.0,Cloudy,7.4
3,19,11.2,84.1,1008.4,20.2,92.5,0.0,Rainy,14.6
2,20,2.0,96.7,1010.5,17.6,65.9,0.0,Snowy,2.1
2,14,-2.8,80.3,1028.2,28.0,32.9,6.4,Sunny,-3.4
1,14,1.9,82.9,1028.5,32.8,56.7,5.8,Cloudy,2.6
8,3,16.1,54.4,1009.6,19.8,45.3,0.0,Cloudy,16.0
3,8,6.9,71.4,1005.4,27.0,78.4,1.6,Rainy,8.6
3,18,-2.5,100.0,1002.6,38.3,71.9,1.2,Snowy,-0.3
6,23,30.1,36.8,1021.3,23.8,10.2,0.3,Sunny,32.5
8,16,31.4,41.4,1010.5,15.5,55.0,1.9,Cloudy,32.9
9,10,22.6,56.5,1008.4,10.3,36.4,5.4,Sunny,23.5
9,8,23.7,39.4,1003.2,27.2,40.0,2.4,Sunny,25.7
4,9,22.9,42.1,1003.8,28.4,47.1,4.2,Cloudy,19.9
5,17,26.7,32.9,1016.8,15.1,2.4,4.4,Sunny,27.6
2,19,5.2,68.3,997.2,35.3,65.3,0.0,Cloudy,5.8
11,12,10.7,40.4,1024.9,24.0,12.1,7.9,Sunny,11.6
9,7,16.9,65.1,1006.6,25.1,55.9,1.1,Cloudy,17.2
8,6,19.2,76.7,1011.2,21.5,75.6,0.6,Rainy,20.5
3,16,6.9,76.1,997.0,38.4,100.0,1.8,Rainy,6.4
11,20,2.3,67.5,1012.9,13.1,34.6,0.4,Sunny,4.8
12,22,-8.5,91.4,1009.1,8.4,71.5,0.0,Snowy,-7.2
9,14,24.7,43.4,1012.4,7.8,41.4,6.8,Cloudy,25.5
3,19,-0.2,75.1,1030.7,38.0,48.8,0.4,Cloudy,-0.9
9,14,25.8,55.0,1015.1,34.1,46.0,5.7,Cloudy,27.7
2,0,-5.5,100.0,1003.5,20.7,88.7,0.0,Snowy,-4.6
12,13,6.3,64.1,1004.5,25.9,67.6,4.8,Cloudy,5.4
10,4,4.7,85.2,1020.1,16.1,59.0,0.0,Cloudy,5.1
9,10,34.3,48.8,1028.6,22.9,0.0,8.4,Sunny,35.9
8,15,35.4,51.0,1016.4,10.6,33.5,6.0,Sunny,36.9
9,1,8.2,100.0,1021.3,5.3,79.5,0.8,Rainy,9.6
5,7,18.4,48.4,1020.3,31.6,19.8,1.9,Sunny,19.0
11,10,5.6,100.0,1030.0,14.6,46.4,5.0,Cloudy,7.9
11,17,5.2,73.7,989.6,38.0,83.0,2.2,Rainy,7.9
2,2,-11.5,96.3,1021.0,12.2,20.7,0.0,Sunny,-9.7
8,0,20.7,57.3,1024.8,19.1,22.7,0.4,Sunny,20.1
12,10,0.2,79.0,996.9,42.3,83.9,2.4,Snowy,-1.3
6,15,33.8,38.3,1002.4,26.4,35.1,5.3,Sunny,33.3
8,17,32.3,23.3,1002.8,16.5,14.3,4.1,Sunny,36.4
11,15,16.3,58.2,1004.3,17.8,40.6,5.8,Cloudy,17.3
5,22,12.6,79.0,1007.2,12.8,75.4,0.7,Rainy,16.9
10,9,15.5,61.2,1015.9,15.1,68.1,3.6,Cloudy,15.7
2,17,6.6,76.4,1023.4,25.8,58.7,2.2,Cloudy,6.7
6,5,18.0,62.8,1026.0,42.7,4.3,0.0,Sunny,18.4
5,18,18.9,68.3,1002.9,8.7,75.7,0.7,Cloudy,19.2
12,3,0.5,67.7,1002.9,23.9,52.6,0.0,Cloudy,-0.4
12,12,6.0,81.9,1028.8,28.4,24.9,7.8,Sunny,4.4
5,23,17.3,56.4,1020.8,28.9,20.9,0.0,Sunny,18.7
1,13,0.5,85.9,1014.0,16.0,69.2,4.6,Snowy,2.9
2,2,-11.0,100.0,1018.7,23.5,75.9,0.0,Snowy,-6.1
8,9,23.4,38.0,1012.6,15.2,25.6,4.8,Sunny,23.1
3,5,0.3,74.5,1019.3,12.1,41.5,0.0,Cloudy,0.1
10,0,2.5,61.8,1009.0,26.5,56.3,0.6,Cloudy,1.7
3,22,2.0,76.6,1016.2,22.3,57.3,0.0,Cloudy,4.5
8,23,13.1,78.6,994.9,41.1,99.9,0.1,Rainy,15.1
8,13,25.4,45.6,1004.7,32.0,25.1,7.8,Sunny,24.4
2,7,1.0,70.1,1004.9,25.1,61.5,1.7,Snowy,-0.1
8,18,29.5,35.8,1008.5,29.2,15.8,2.4,Sunny,31.8
11,13,9.2,56.3,1001.9,28.4,55.3,5.4,Cloudy,10.4
1,9,-4.5,80.5,1006.6,17.9,62.6,2.9,Snowy,-2.7
6,16,25.2,51.1,994.8,33.8,62.3,2.3,Cloudy,24.1
8,8,22.6,39.3,1019.6,19.7,5.6,4.6,Sunny,19.8
3,5,3.3,91.1,1012.0,9.0,43.0,0.3,Cloudy,2.3
8,10,30.8,38.0,992.5,49.6,25.9,5.7,Sunny,32.6
12,6,-5.1,93.5,1003.0,26.4,78.5,0.0,Snowy,-0.8
1,16,-1.4,84.3,1017.0,17.6,46.5,4.2,Cloudy,-1.7
11,0,0.9,91.4,1006.5,22.9,63.6,0.2,Snowy,5.5
11,21,0.2,92.6,1004.6,45.9,97.2,0.0,Stormy,2.1
9,4,11.7,70.8,1012.1,4.0,38.0,0.0,Sunny,9.7
11,8,10.3,75.2,1017.1,10.2,67.7,1.1,Rainy,11.2
9,17,26.6,43.1,995.8,21.6,80.3,2.2,Cloudy,28.6
5,23,15.4,67.3,1019.6,18.1,8.0,0.0,Sunny,11.5
10,20,6.9,71.3,1003.4,25.5,65.7,0.3,Rainy,8.6
4,1,7.1,74.4,1012.8,8.5,46.4,0.0,Cloudy,9.7
11,10,12.3,63.9,1012.6,8.2,1.7,8.8,Sunny,13.5
6,5,18.4,52.9,1006.7,20.7,24.8,0.0,Sunny,18.8
12,7,3.7,72.5,1000.7,22.7,80.8,0.8,Rainy,3.9
7,3,25.4,51.6,1009.6,18.6,71.6,0.0,Cloudy,25.5
5,17,29.9,53.3,1032.5,44.3,21.6,2.8,Sunny,28.3
11,10,9.2,82.9,996.7,37.0,87.4,2.5,Rainy,8.5
10,4,9.2,58.7,1033.3,43.4,10.3,0.0,Sunny,8.9
9,14,30.7,51.9,1009.9,24.4,66.2,4.1,Cloudy,31.4
3,17,11.0,65.3,1013.4,14.8,77.3,2.2,Cloudy,10.5
7,1,18.2,63.7,1000.0,26.4,55.4,0.4,Cloudy,17.1
10,21,8.7,63.0,1003.7,16.9,28.0,0.0,Sunny,10.5
10,10,16.0,62.5,1007.0,16.1,21.3,6.0,Sunny,17.1
11,12,5.0,80.6,1000.5,22.9,95.1,2.3,Rainy,4.6
5,3,12.6,51.2,1010.5,20.9,38.9,0.7,Sunny,14.0
7,21,28.8,47.8,1008.1,20.6,43.6,0.0,Cloudy,28.5
2,6,-11.9,100.0,1035.2,44.2,9.8,0.0,Sunny,-11.3
4,10,21.1,51.5,999.0,19.5,45.8,4.8,Cloudy,23.4
2,21,2.8,94.4,1014.2,24.9,59.8,0.3,Cloudy,2.2
12,23,-6.2,92.4,1016.0,12.2,63.3,0.6,Snowy,-7.8
7,3,22.4,59.9,1000.2,18.6,55.2,0.0,Cloudy,22.6
2,14,5.9,54.0,1021.2,18.4,9.9,7.8,Sunny,3.9
11,0,4.7,100.0,1008.2,37.6,65.4,1.2,Rainy,4.7
1,22,-1.1,100.0,983.1,44.8,100.0,0.0,Snowy,-1.1
9,2,7.4,71.1,1020.9,18.9,41.5,0.1,Cloudy,3.5
1,13,6.1,56.1,999.6,26.5,68.5,3.9,Cloudy,7.6
8,5,19.1,59.3,1000.4,25.9,46.9,0.2,Cloudy,19.2
2,17,4.4,63.9,1021.3,15.7,0.0,5.1,Sunny,7.1
12,0,-8.2,100.0,1008.8,18.1,68.4,0.1,Snowy,-7.3
8,5,26.9,48.8,1024.0,33.8,4.6,0.9,Sunny,28.7
3,5,4.9,68.2,1027.5,31.9,31.2,0.0,Sunny,7.6
6,20,21.2,64.5,1005.3,12.4,100.0,0.0,Cloudy,21.4
3,15,5.5,84.9,1022.5,20.7,55.6,4.5,Cloudy,6.0
7,4,19.3,65.9,1003.9,18.5,100.0,0.2,Cloudy,16.9
10,16,18.9,56.7,1039.8,44.6,8.0,6.3,Sunny,21.7
9,9,21.5,38.6,1004.7,32.6,30.0,4.3,Sunny,21.8
2,20,4.9,87.4,1025.3,25.6,48.0,0.2,Cloudy,3.6
12,17,7.3,71.4,1023.1,23.4,61.5,2.1,Rainy,9.1
12,6,0.8,70.0,1016.8,30.8,70.7,0.0,Cloudy,-2.7
5,2,14.3,77.1,1005.0,28.7,57.4,0.0,Cloudy,14.0
6,12,23.8,70.3,1011.2,18.8,55.8,4.8,Cloudy,25.9
4,14,17.2,58.8,987.2,58.7,58.5,4.2,Cloudy,16.9
4,19,17.8,79.9,1015.7,19.2,64.3,0.0,Rainy,17.0
4,18,14.8,63.7,1017.2,1.1,61.6,2.0,Cloudy,14.5
2,2,-4.1,87.4,1014.6,20.6,59.3,0.3,Cloudy,-7.2
4,3,4.9,71.3,977.3,42.1,93.4,0.0,Rainy,6.7
11,4,-4.3,100.0,997.8,33.8,98.2,0.0,Snowy,-4.0
1,0,-7.7,88.7,1004.0,9.1,81.8,0.0,Snowy,-7.7
12,3,-4.7,99.4,1016.5,12.5,65.5,0.0,Snowy,-4.7
6,11,25.7,40.8,1016.5,13.3,26.0,7.7,Sunny,26.3
1,23,-7.2,91.2,1011.0,8.3,64.3,0.5,Snowy,-5.5
10,9,9.8,80.6,1020.6,18.4,59.9,3.6,Cloudy,10.2
6,22,25.6,42.8,1000.7,35.0,59.5,0.1,Cloudy,23.7
1,20,-3.2,85.7,1020.3,15.1,34.3,0.7,Sunny,-1.6
6,19,31.5,49.1,1018.7,23.2,10.7,0.0,Sunny,32.9
10,23,13.9,80.2,1017.5,9.7,45.5,0.5,Cloudy,14.7
